4.95812	0.970216	2.08331	0.433646	4.92764	0.963212	4.90012	1.00217	2.02255	0.575704
5.09517	1.05324	1.8905	0.540915	4.99666	1.10805	5.10136	1.06243	1.99767	0.628273
5.33303	1.13968	2.02251	0.628411	5.40048	1.18438	5.3	1.12802	1.97041	0.682182
5.44872	1.23055	1.78836	0.704231	5.32907	1.26929	5.49579	1.19906	1.94063	0.737245
5.48682	1.25974	1.40768	0.592701	5.29229	1.20275	5.68847	1.27567	1.90825	0.793271
5.73084	1.34419	1.68698	0.660807	5.87356	1.37899	5.87778	1.35793	1.87314	0.850057
6.05783	1.51386	2.11517	0.941034	6.27663	1.65705	6.06344	1.44591	1.83523	0.907391
6.24499	1.51846	2.04928	0.698924	6.21132	1.39475	6.24516	1.53965	1.79443	0.965055
6.47858	1.6144	2.12682	0.769381	6.51821	1.6504	6.42265	1.63917	1.75066	1.02282
6.75843	1.71513	2.30851	0.833735	6.85127	1.74801	6.59561	1.74447	1.70388	1.08046
6.86954	1.83859	1.98459	0.94216	6.70402	1.89399	6.76374	1.85552	1.65403	1.13772
6.93903	2.06212	1.63572	1.29197	6.76076	2.24087	6.92672	1.97228	1.60107	1.19437
7.07266	2.25736	1.55474	1.47062	7.03128	2.34865	7.08425	2.09468	1.54501	1.25015
7.25335	2.28416	1.62295	1.14531	7.2882	2.11793	7.23601	2.2226	1.48582	1.30482
7.34301	2.37004	1.42648	1.06782	7.24262	2.33045	7.38168	2.35593	1.42354	1.35812
7.56245	2.54679	1.6342	1.25706	7.6686	2.64348	7.52097	2.49452	1.35819	1.40979
7.73303	2.78738	1.65357	1.56783	7.74293	2.94618	7.65355	2.63819	1.28982	1.45959
7.85983	2.75041	1.54927	1.04374	7.80654	2.48261	7.77914	2.78674	1.2185	1.50727
8.01453	2.87501	1.54865	1.09845	8.01421	2.90297	7.89745	2.93994	1.14431	1.55258
8.08134	2.97042	1.31045	1.0594	7.95962	2.95047	8.00819	3.09755	1.06735	1.59528
8.11827	3.2141	1.05587	1.43198	7.98819	3.40448	8.11108	3.25929	0.987752	1.63514
8.08311	3.42859	0.675155	1.62482	7.88857	3.52712	8.20588	3.42486	0.90564	1.67193
8.36984	3.7367	1.26814	2.01876	8.67285	3.938	8.29233	3.59395	0.82117	1.70543
8.3855	4.01195	0.967444	2.21725	8.23185	4.11338	8.37022	3.76622	0.734511	1.73545
8.46348	3.98504	0.916707	1.54468	8.43756	3.64137	8.43932	3.9413	0.645845	1.76178
8.50878	4.10165	0.791248	1.44225	8.44467	4.04931	8.49946	4.11882	0.555371	1.78425
8.55714	4.16868	0.708035	1.23345	8.51462	4.06198	8.55045	4.29838	0.4633	1.80269
8.6357	4.42451	0.729034	1.59182	8.64643	4.60763	8.59216	4.47957	0.369855	1.81694
8.60329	4.59657	0.444143	1.62667	8.45772	4.61438	8.62445	4.66196	0.27527	1.82689
8.61614	4.70579	0.358759	1.48209	8.57251	4.63192	8.64723	4.84513	0.179791	1.8324
8.71036	4.94812	0.51658	1.73669	8.791	5.07822	8.66041	5.0286	0.0836704	1.83338
8.66799	5.05507	0.262229	1.55621	8.53802	4.96285	8.66396	5.21194	-0.0128316	1.82976
8.60726	5.41116	0.0270402	2.09848	8.48709	5.68825	8.65784	5.39466	-0.109448	1.82145
8.64886	5.64986	0.132235	2.17652	8.70261	5.68973	8.64205	5.57631	-0.205909	1.80843
8.62569	5.87409	0.0337922	2.19432	8.57539	5.88318	8.61664	5.75641	-0.30194	1.79068
8.68513	6.03919	0.185439	2.04734	8.76262	5.96409	8.58165	5.93448	-0.397266	1.76818
8.65968	6.19217	0.0664338	1.90735	8.59887	6.12063	8.53718	6.11006	-0.49161	1.74095
8.60538	6.29225	-0.098412	1.66212	8.52115	6.16694	8.48333	6.28266	-0.584699	1.70903
8.38291	6.5461	-0.673573	1.8992	8.08902	6.66724	8.42025	6.45183	-0.676262	1.67248
8.33274	6.55387	-0.627086	1.40647	8.3565	6.30209	8.3481	6.6171	-0.766032	1.63137
8.22282	6.67187	-0.754811	1.34522	8.15755	6.64057	8.26708	6.77802	-0.853746	1.5858
8.20247	6.90952	-0.60566	1.62417	8.27869	7.05206	8.1774	6.93416	-0.939152	1.53587
8.06337	7.06979	-0.818118	1.61836	7.9548	7.06681	8.07932	7.08508	-1.022	1.48173
7.96859	7.21113	-0.853184	1.56293	7.95067	7.18281	7.97309	7.23037	-1.10206	1.42351
7.84003	7.4318	-0.970144	1.73708	7.78027	7.52079	7.85902	7.36963	-1.17911	1.36138
7.81974	7.57208	-0.762601	1.64664	7.9258	7.52586	7.73741	7.50249	-1.25292	1.29552
7.63418	7.72616	-1.05826	1.61802	7.48311	7.71154	7.6086	7.62857	-1.32331	1.22612
7.51814	7.80102	-1.08592	1.38284	7.504	7.68085	7.47294	7.74754	-1.39008	1.1534
7.45617	7.89042	-0.959786	1.2506	7.52062	7.82285	7.33081	7.85907	-1.45308	1.07757
7.35892	7.95687	-0.963235	1.09205	7.35715	7.87585	7.18258	7.96287	-1.51213	0.998861
7.20476	8.12257	-1.11967	1.24488	7.12482	8.20067	7.02866	8.05866	-1.56711	0.917521
6.99225	8.16838	-1.39165	1.03205	6.85328	8.05962	6.86947	8.1462	-1.6179	0.833798
6.84081	8.16376	-1.42485	0.74037	6.82384	8.01472	6.70542	8.22525	-1.6644	0.74795
6.6392	8.29844	-1.58478	0.904429	6.55748	8.38227	6.53695	8.29563	-1.70653	0.660241
6.37663	8.32759	-1.86636	0.738621	6.23275	8.24286	6.36451	8.35716	-1.74423	0.57094
6.27986	8.26317	-1.62326	0.364558	6.40408	8.07203	6.18853	8.40969	-1.77745	0.480319
6.10102	8.40712	-1.66795	0.655347	6.07819	8.55571	6.00946	8.45311	-1.80617	0.388652
6.04895	8.40179	-1.35761	0.46366	6.20753	8.30385	5.82776	8.48733	-1.83039	0.296213
5.71904	8.48034	-1.88279	0.550715	5.45068	8.52483	5.64387	8.51229	-1.85014	0.203274
5.4859	8.49851	-2.00413	0.450901	5.4239	8.44751	5.45824	8.52794	-1.86544	0.110105
5.24253	8.55601	-2.12034	0.48445	5.18315	8.57315	5.27131	8.53429	-1.87635	0.0169717
5.01784	8.55532	-2.15458	0.351549	5.00034	8.48741	5.08351	8.53135	-1.88296	-0.0758668
4.87913	8.62983	-1.94698	0.458004	4.98521	8.68423	4.89526	8.51916	-1.88535	-0.168158
4.79943	8.58051	-1.63589	0.200694	4.9584	8.44903	4.70699	8.49779	-1.88364	-0.259656
4.46308	8.42151	-2.10321	-0.283686	4.22429	8.174	4.5191	8.46733	-1.87796	-0.350129
4.30698	8.4031	-1.95656	-0.256738	4.38191	8.41687	4.33197	8.4279	-1.86846	-0.439352
4.14131	8.38753	-1.87544	-0.229416	4.18276	8.40149	4.14597	8.37962	-1.85529	-0.527114
3.83228	8.36984	-2.20407	-0.215204	3.66435	8.37711	3.96147	8.32267	-1.83863	-0.613216
3.63564	8.22465	-2.13976	-0.549734	3.6685	8.05372	3.77881	8.2572	-1.81868	-0.697473
3.49008	8.17389	-1.95471	-0.538336	3.58463	8.17972	3.59829	8.18342	-1.79562	-0.779715
3.29925	8.14688	-1.94215	-0.465775	3.30567	8.18396	3.42023	8.10153	-1.76967	-0.859787
3.12925	8.16871	-1.87664	-0.280748	3.16273	8.26325	3.24489	8.01176	-1.74104	-0.937549
3.04388	7.99126	-1.59993	-0.684813	3.18527	7.78479	3.07253	7.91435	-1.70997	-1.01288
2.9451	7.90523	-1.43435	-0.732265	3.02971	7.88099	2.90339	7.80954	-1.67669	-1.08567
2.73116	7.81195	-1.62508	-0.786515	2.63369	7.78423	2.73768	7.69758	-1.64143	-1.15582
2.49609	7.70739	-1.82136	-0.856606	2.39579	7.67158	2.57557	7.57876	-1.60443	-1.22327
2.36751	7.62735	-1.67648	-0.841416	2.44154	7.63511	2.41723	7.45333	-1.56594	-1.28795
2.2445	7.50495	-1.55572	-0.94488	2.30621	7.45209	2.2628	7.32159	-1.5262	-1.34982
2.15696	7.4553	-1.37171	-0.823617	2.25098	7.51726	2.11239	7.1838	-1.48545	-1.40885
2.01009	7.2956	-1.39795	-1.0328	1.99668	7.18872	1.96609	7.04026	-1.44394	-1.46503
1.80324	7.07357	-1.57933	-1.35404	1.71056	6.90942	1.82395	6.89124	-1.4019	-1.51835
1.59883	6.90768	-1.70504	-1.4365	1.5346	6.86554	1.68603	6.73704	-1.35956	-1.56882
1.47488	6.70829	-1.57913	-1.58728	1.53921	6.63125	1.55234	6.57793	-1.31715	-1.61647
1.35285	6.53399	-1.48205	-1.62941	1.40246	6.51246	1.42288	6.41419	-1.2749	-1.66134
1.13251	6.25793	-1.67718	-1.9354	1.0328	6.10157	1.29761	6.24611	-1.23303	-1.70346
1.10983	6.06023	-1.28485	-1.94664	1.3103	6.05449	1.17649	6.07395	-1.19173	-1.7429
1.03461	5.85216	-1.14076	-1.9829	1.10824	5.83363	1.05946	5.89797	-1.15121	-1.7797
0.877467	5.6565	-1.25726	-1.97579	0.817937	5.66013	0.946429	5.71844	-1.11167	-1.81394
0.822922	5.47165	-1.06471	-1.94136	0.921311	5.48925	0.837285	5.5356	-1.07328	-1.84569
0.8322	5.25886	-0.751607	-1.99182	0.99219	5.23308	0.731906	5.34971	-1.03621	-1.87503
0.72582	5.08386	-0.836056	-1.9264	0.682669	5.11729	0.630154	5.16099	-1.00063	-1.90204
0.554526	4.96683	-1.07326	-1.72187	0.433321	5.07134	0.531871	4.96968	-0.966698	-1.92679
0.461834	4.80734	-1.03367	-1.68753	0.482062	4.82489	0.436886	4.77599	-0.934544	-1.94936
0.25114	4.72992	-1.324	-1.44048	0.10279	4.85616	0.345016	4.58015	-0.904306	-1.96985
0.187691	4.43625	-1.13748	-1.8452	0.282996	4.22945	0.256061	4.38235	-0.876103	-1.98832
0.0780609	4.22943	-1.12634	-1.90554	0.0837533	4.1986	0.169815	4.18279	-0.850048	-2.00486
0.079624	4.07725	-0.817434	-1.80174	0.23747	4.13029	0.0860566	3.98165	-0.82624	-2.01954
-0.0305189	3.83454	-0.894256	-1.97088	-0.0697732	3.74811	0.00455718	3.77914	-0.80477	-2.03242
-0.125316	3.55208	-0.908787	-2.20184	-0.132742	3.43407	-0.0749208	3.57541	-0.785719	-2.04358
-0.181836	3.2702	-0.815845	-2.36872	-0.134345	3.18493	-0.152623	3.37063	-0.769155	-2.05306
-0.354295	3.0453	-1.06166	-2.33634	-0.479903	3.06184	-0.2288	3.16498	-0.755139	-2.06092
-0.373711	2.88221	-0.826999	-2.1455	-0.253802	2.97973	-0.303709	2.95862	-0.743722	-2.0672
-0.52429	2.5542	-1.01061	-2.45241	-0.618113	2.39738	-0.377613	2.75168	-0.734943	-2.07194
-0.683701	2.39681	-1.16845	-2.21478	-0.764352	2.51824	-0.450777	2.54434	-0.728833	-2.07516
-0.627847	2.38696	-0.701295	-1.64232	-0.389139	2.67947	-0.523468	2.33674	-0.725414	-2.0769
-0.737514	2.2241	-0.808245	-1.63862	-0.792163	2.22599	-0.595957	2.12903	-0.724696	-2.07715
-0.744901	2.11453	-0.609595	-1.49176	-0.643394	2.18957	-0.668513	1.92136	-0.726682	-2.07592
-0.746365	1.88779	-0.448659	-1.70155	-0.664131	1.78059	-0.741407	1.71387	-0.731364	-2.0732
-0.731235	1.49637	-0.286366	-2.30008	-0.648306	1.19053	-0.814907	1.50671	-0.738725	-2.06899
-0.779857	1.2963	-0.340428	-2.2191	-0.807482	1.33768	-0.889281	1.30005	-0.748739	-2.06325
-0.933175	1.21743	-0.663071	-1.83218	-1.09804	1.41514	-0.964792	1.09402	-0.76137	-2.05596
-0.975573	0.864257	-0.598396	-2.29192	-0.942525	0.629339	-1.0417	0.888785	-0.776571	-2.04707
-0.972755	0.755703	-0.428905	-1.96559	-0.886148	0.92245	-1.12026	0.684513	-0.794287	-2.03654
-1.11492	0.496399	-0.697447	-2.13531	-1.25214	0.409672	-1.20072	0.481367	-0.814452	-2.02432
-1.18272	0.381307	-0.692197	-1.86903	-1.18004	0.517371	-1.28332	0.27952	-0.836991	-2.01035
-1.28739	0.00732281	-0.788068	-2.37509	-1.33637	-0.251264	-1.36829	0.0791509	-0.861818	-1.99456
-1.44791	-0.247947	-1.00911	-2.42314	-1.56086	-0.272496	-1.45587	-0.119554	-0.888838	-1.97688
-1.4978	-0.390438	-0.871093	-2.15311	-1.42727	-0.252462	-1.54625	-0.316403	-0.917945	-1.95723
-1.68189	-0.628912	-1.13344	-2.21577	-1.81594	-0.660926	-1.63965	-0.511194	-0.949022	-1.93555
-1.79706	-0.892832	-1.13839	-2.33031	-1.79959	-0.951359	-1.73627	-0.703719	-0.981944	-1.91175
-1.91258	-0.908084	-1.14292	-1.74121	-1.91489	-0.607067	-1.83626	-0.893762	-1.01657	-1.88575
-1.94711	-1.15412	-0.927163	-1.93574	-1.83686	-1.25352	-1.93981	-1.0811	-1.05276	-1.85747
-1.98433	-1.20029	-0.777057	-1.53701	-1.90763	-0.996549	-2.04706	-1.26549	-1.09035	-1.82683
-2.18576	-1.29844	-1.11173	-1.38675	-2.35677	-1.22167	-2.15813	-1.44671	-1.12918	-1.79376
-2.4645	-1.64681	-1.565	-1.95398	-2.69612	-1.93665	-2.27315	-1.62449	-1.16907	-1.75818
-2.61315	-1.79367	-1.54377	-1.82268	-2.6023	-1.72658	-2.39221	-1.7986	-1.20983	-1.72001
-2.64539	-1.93491	-1.21339	-1.7117	-2.47658	-1.8782	-2.5154	-1.96875	-1.25127	-1.67921
-2.68785	-2.2192	-1.00002	-2.01768	-2.57883	-2.37555	-2.64276	-2.1347	-1.29319	-1.63571
-2.81234	-2.40126	-1.06625	-1.96437	-2.84618	-2.37402	-2.77433	-2.29615	-1.33537	-1.58946
-2.92826	-2.40218	-1.0914	-1.4355	-2.94112	-2.13194	-2.91014	-2.45284	-1.3776	-1.54042
-2.96055	-2.50844	-0.88352	-1.33462	-2.85433	-2.45689	-3.05017	-2.60449	-1.41965	-1.48857
-3.15103	-2.64923	-1.15977	-1.35444	-3.29219	-2.65936	-3.1944	-2.7508	-1.4613	-1.43389
-3.23512	-2.8453	-1.0735	-1.51845	-3.19104	-2.92911	-3.34277	-2.8915	-1.50231	-1.37637
-3.41834	-2.99567	-1.27874	-1.51445	-3.52321	-2.99362	-3.4952	-3.02631	-1.54243	-1.31602
-3.56158	-3.12131	-1.3203	-1.44466	-3.58281	-3.08565	-3.6516	-3.15493	-1.58144	-1.25286
-3.7675	-3.22766	-1.52018	-1.34154	-3.86963	-3.17496	-3.81184	-3.27709	-1.61908	-1.18692
-3.898	-3.37505	-1.46198	-1.37734	-3.86826	-3.39334	-3.97578	-3.39251	-1.65512	-1.11827
-4.05827	-3.53343	-1.50005	-1.4332	-4.07773	-3.56198	-4.14323	-3.50093	-1.68932	-1.04695
-4.18261	-3.69069	-1.43062	-1.47092	-4.14713	-3.70996	-4.314	-3.60207	-1.72144	-0.973064
-4.3536	-3.81378	-1.50616	-1.40597	-4.3922	-3.78059	-4.48788	-3.69569	-1.75125	-0.8967
-4.66938	-3.90413	-1.95295	-1.27007	-4.89768	-3.83469	-4.66461	-3.78155	-1.77851	-0.817973
-4.83054	-3.98072	-1.86062	-1.13369	-4.78336	-3.91104	-4.84394	-3.85941	-1.80301	-0.737014
-5.01866	-3.99792	-1.86616	-0.873543	-5.02149	-3.86499	-5.02557	-3.92906	-1.82454	-0.653966
-5.1593	-4.0378	-1.74181	-0.745116	-5.09576	-3.97217	-5.20919	-3.99029	-1.84288	-0.568992
-5.36411	-4.1358	-1.82466	-0.808646	-5.40645	-4.16826	-5.39448	-4.04293	-1.85784	-0.482266
-5.51829	-4.1627	-1.74815	-0.662684	-5.4792	-4.08812	-5.58109	-4.0868	-1.86926	-0.393978
-5.72862	-4.23477	-1.84422	-0.678367	-5.77771	-4.24278	-5.76865	-4.12177	-1.87694	-0.30433
-5.89466	-4.24489	-1.79448	-0.522255	-5.86924	-4.16512	-5.95678	-4.14769	-1.88075	-0.213538
-6.14137	-4.28776	-1.97644	-0.496953	-6.23435	-4.27484	-6.14509	-4.16448	-1.88054	-0.121828
-6.40481	-4.18211	-2.15443	-0.0767201	-6.49576	-3.96738	-6.33317	-4.17206	-1.8762	-0.0294378
-6.5933	-4.24341	-2.0815	-0.221801	-6.55604	-4.31755	-6.52059	-4.17036	-1.86761	0.0633876
-6.79947	-4.25395	-2.07614	-0.190306	-6.79673	-4.23786	-6.70692	-4.15936	-1.85469	0.156394
-6.97295	-4.27164	-1.98381	-0.186674	-6.92576	-4.26978	-6.89174	-4.13904	-1.83737	0.24932
-7.17537	-4.21254	-1.99474	0.0236864	-7.18095	-4.10505	-7.07459	-4.10945	-1.8156	0.341902
-7.261	-4.15754	-1.68679	0.166052	-7.10364	-4.08479	-7.25503	-4.07062	-1.78935	0.433868
-7.35987	-4.14464	-1.49795	0.156025	-7.26337	-4.14977	-7.43261	-4.02263	-1.75862	0.524947
-7.6379	-4.05921	-1.84485	0.344912	-7.81516	-3.96269	-7.60688	-3.96558	-1.7234	0.614868
-7.85125	-4.01862	-1.92291	0.361416	-7.89114	-4.01019	-7.77739	-3.89961	-1.68373	0.703357
-7.99908	-3.98123	-1.80265	0.364787	-7.93763	-3.97951	-7.9437	-3.82487	-1.63967	0.790145
-8.12652	-3.88116	-1.65977	0.536818	-8.05351	-3.79325	-8.10538	-3.74155	-1.59126	0.874966
-8.26389	-3.76958	-1.58236	0.693435	-8.22433	-3.68955	-8.26198	-3.64985	-1.53862	0.957558
-8.32193	-3.55075	-1.31134	1.0978	-8.18344	-3.34413	-8.41311	-3.55003	-1.48183	1.03767
-8.3386	-3.46543	-1.0017	1.03163	-8.18038	-3.49924	-8.55834	-3.44232	-1.42103	1.11505
-8.6331	-3.239	-1.52739	1.36507	-8.90172	-3.06861	-8.69728	-3.32704	-1.35636	1.18946
-8.79419	-3.21612	-1.54997	1.05771	-8.80572	-3.37317	-8.82956	-3.20447	-1.28797	1.26068
-8.96169	-3.13691	-1.58379	0.985847	-8.97898	-3.17363	-8.95481	-3.07496	-1.21605	1.32848
-9.08167	-2.94823	-1.47993	1.22956	-9.0286	-2.8237	-9.0727	-2.93886	-1.14077	1.39267
-9.19612	-2.85059	-1.38919	1.16107	-9.14976	-2.88559	-9.18288	-2.79653	-1.06236	1.45306
-9.25213	-2.7157	-1.16491	1.21189	-9.13753	-2.68974	-9.28507	-2.64837	-0.981014	1.50948
-9.27635	-2.5416	-0.915326	1.35503	-9.14882	-2.46845	-9.37898	-2.49479	-0.896973	1.56175
-9.43275	-2.41844	-1.09078	1.32164	-9.5224	-2.4355	-9.46436	-2.33621	-0.810473	1.60975
-9.41962	-2.22227	-0.760197	1.49478	-9.25069	-2.1338	-9.54097	-2.17305	-0.721764	1.65335
-9.53671	-2.00711	-0.871311	1.67246	-9.59349	-1.91631	-9.60861	-2.00578	-0.631104	1.69244
-9.66265	-1.8072	-0.976282	1.76081	-9.71629	-1.76205	-9.6671	-1.83484	-0.538755	1.72694
-9.66714	-1.62944	-0.724332	1.76534	-9.53839	-1.62713	-9.71627	-1.66069	-0.444988	1.75677
-9.73078	-1.43808	-0.700566	1.80546	-9.71864	-1.41757	-9.75602	-1.4838	-0.350076	1.78189
-9.76712	-1.22527	-0.609357	1.89273	-9.72052	-1.18068	-9.78623	-1.30466	-0.254295	1.80227
-9.73905	-1.03077	-0.368575	1.90686	-9.61601	-1.02355	-9.80683	-1.12373	-0.15792	1.81789
-9.64825	-0.989751	-0.0232592	1.50201	-9.4718	-1.19662	-9.81778	-0.941478	-0.0612291	1.82878
-9.69547	-0.742347	-0.144703	1.76495	-9.75752	-0.607991	-9.81907	-0.758389	0.0355047	1.83495
-9.73634	-0.689969	-0.216118	1.42921	-9.77283	-0.861526	-9.8107	-0.574926	0.13201	1.83646
-9.77263	-0.402811	-0.255829	1.81937	-9.79292	-0.203443	-9.79271	-0.391552	0.228023	1.83339
-9.80675	-0.183229	-0.278917	1.9212	-9.81855	-0.131197	-9.76517	-0.208719	0.323282	1.82581
-9.72004	0.00325	0.0310863	1.90594	-9.56163	-0.00454714	-9.72815	-0.0268731	0.417537	1.81383
-9.62387	0.162415	0.282816	1.82093	-9.49524	0.118972	-9.68179	0.153555	0.510546	1.79759
-9.65445	0.426051	0.123586	2.0415	-9.73582	0.538761	-9.6262	0.332145	0.602077	1.77721
-9.53972	0.72728	0.4005	2.30411	-9.39823	0.861465	-9.56156	0.508494	0.69191	1.75287
-9.4183	0.856108	0.620633	2.02932	-9.30581	0.715698	-9.48804	0.682214	0.779837	1.72473
-9.37136	0.958461	0.579724	1.75725	-9.39226	0.819439	-9.40584	0.852936	0.865667	1.69297
-9.33069	1.1863	0.532906	1.89822	-9.35461	1.25834	-9.31519	1.02031	0.949219	1.65781
-9.35153	1.31505	0.332384	1.73302	-9.45399	1.23063	-9.21631	1.18401	1.03033	1.61944
-9.17314	1.35718	0.725027	1.3782	-8.97251	1.17588	-9.10946	1.34372	1.10886	1.5781
-9.05773	1.42744	0.841084	1.19544	-8.99843	1.33405	-8.99491	1.49916	1.18466	1.53401
-8.97704	1.67462	0.831835	1.5407	-8.98177	1.85104	-8.87292	1.65006	1.25765	1.48741
-8.90515	1.90204	0.801299	1.73911	-8.92075	2.00342	-8.74379	1.7962	1.3277	1.43854
-8.82329	1.99663	0.805976	1.52455	-8.8209	1.887	-8.60782	1.93735	1.39476	1.38766
-8.56245	2.19893	1.29354	1.65939	-8.31331	2.26783	-8.4653	2.07333	1.45875	1.33502
-8.48406	2.36517	1.15566	1.66021	-8.55452	2.36559	-8.31655	2.20397	1.51964	1.28087
-8.32551	2.50935	1.27195	1.60112	-8.26608	2.47916	-8.16187	2.32914	1.5774	1.22547
-8.12573	2.61642	1.4683	1.45764	-8.0254	2.54311	-8.00157	2.44873	1.63202	1.16906
-7.84783	2.69405	1.82285	1.27334	-7.66666	2.59988	-7.83598	2.56265	1.68352	1.11191
-7.64296	2.78079	1.88393	1.16351	-7.61175	2.72467	-7.6654	2.67083	1.73191	1.05426
-7.43813	2.89381	1.92839	1.1545	-7.41542	2.8892	-7.49013	2.77324	1.77724	0.99636
-7.3838	2.92487	1.55371	0.926221	-7.57525	2.80822	-7.31048	2.86987	1.81955	0.938441
-7.06408	2.95954	1.9983	0.769469	-6.83691	2.87944	-7.12676	2.96072	1.85891	0.880739
-6.90259	3.15577	1.89458	1.09212	-6.95559	3.32064	-6.93924	3.04583	1.89541	0.823479
-6.64679	3.3506	2.07405	1.32373	-6.55508	3.46895	-6.74821	3.12526	1.92912	0.766876
-6.50113	3.44164	1.90703	1.21193	-6.58647	3.38451	-6.55394	3.19908	1.96014	0.711141
-6.24443	3.36343	2.08554	0.67252	-6.15321	3.0878	-6.3567	3.26738	1.98858	0.656471
-6.11259	3.36015	1.87802	0.481736	-6.21863	3.26266	-6.15673	3.33028	2.01456	0.603055
-5.93744	3.37188	1.84379	0.383173	-5.95493	3.32152	-5.95428	3.38792	2.03819	0.551074
-5.77939	3.39337	1.77257	0.337654	-5.81579	3.37012	-5.74957	3.44045	2.05959	0.500695
-5.63896	3.33759	1.67296	0.0954158	-5.68986	3.21381	-5.54283	3.48804	2.0789	0.452077
-5.37591	3.46293	1.93199	0.408666	-5.24355	3.623	-5.33424	3.53086	2.09623	0.405369
-5.18068	3.44354	1.93747	0.245662	-5.17788	3.36025	-5.12401	3.56912	2.11172	0.360708
-4.92544	3.67604	2.10382	0.808117	-4.84043	3.96344	-4.91231	3.60303	2.1255	0.318221
-4.75913	3.58974	1.98459	0.35608	-4.82006	3.35876	-4.6993	3.6328	2.13769	0.278026
-4.45905	3.59062	2.2595	0.262144	-4.31857	3.54262	-4.48513	3.65868	2.14841	0.240229
-4.13916	3.61689	2.51359	0.262285	-4.00932	3.61696	-4.26996	3.68091	2.1578	0.20493
-3.98366	3.65743	2.25429	0.301005	-4.11616	3.67721	-4.05389	3.69974	2.16595	0.172216
-3.74496	3.72738	2.2902	0.408807	-3.72661	3.78247	-3.83706	3.71544	2.17298	0.142167
-3.54944	3.7162	2.19957	0.267979	-3.59575	3.64424	-3.61956	3.72826	2.179	0.114853
-3.24886	3.75041	2.41766	0.288021	-3.13742	3.76065	-3.4015	3.7385	2.18409	0.0903378
-3.11987	3.6484	2.1126	-0.0658289	-3.27575	3.46759	-3.18296	3.74643	2.18834	0.0686754
-2.87504	3.63093	2.20341	-0.0952616	-2.82863	3.6159	-2.96402	3.75234	2.19184	0.0499132
-2.62362	3.65753	2.28748	0.0024498	-2.58066	3.70746	-2.74476	3.75652	2.19464	0.0340909
-2.28524	3.65999	2.58404	0.00843691	-2.1337	3.66305	-2.52523	3.75927	2.19681	0.0212416
-2.21782	3.69034	2.06741	0.0882583	-2.48181	3.73113	-2.3055	3.76088	2.19839	0.0113913
-2.04122	3.73578	1.98588	0.18731	-2.08288	3.7864	-2.08563	3.76166	2.19943	0.00455969
-1.83814	3.68849	1.99803	0.00870313	-1.83193	3.59722	-1.86567	3.76191	2.19994	0.000760224
